5.3481,1
4.6261,1
6.9186,1
5.6888,1
6.7907,1
5.0136,1
5.3935,1
7.0442,1
5.7266,1
5.1409,1
5.8584,1
5.7371,1
7.9929,1
4.5702,1
4.996,1
6.5718,1
6.1094,1
5.8059,1
5.6618,1
4.054,1
4.5694,1
5.3276,1
6.2414,1
4.8193,1
4.5248,1
5.9108,1
5.3472,1
4.7452,1
5.2904,1
4.738,1
3.9183,1
5.3288,1
4.0043,1
4.543,1
5.5838,1
4.4404,1
6.1654,1
5.9388,1
5.2788,1
5.6114,1
5.5903,1
6.1808,1
4.2596,1
5.6209,1
4.9954,1
5.8249,1
4.9262,1
4.867,1
7.0242,1
5.227,1
4.1232,1
4.2608,1
5.8964,1
3.7969,1
7.2921,1
5.2963,1
5.9959,1
5.0333,1
6.1649,1
6.0272,1
7.0041,1
5.6494,1
4.1525,1
3.6544,1
5.3641,1
3.5802,1
5.1858,1
5.3673,1
5.3585,1
5.7901,1
5.1897,1
6.6952,1
4.2851,1
4.2449,1
4.8007,1
5.3437,1
4.4922,1
4.6512,1
4.4136,1
6.0633,1
4.6503,1
4.3468,1
6.5109,1
6.5014,1
6.6997,1
2.8134,1
5.5033,1
7.864,1
4.4797,1
5.0632,1
5.3507,1
3.9314,1
2.605,1
4.4479,1
5.5709,1
2.3493,1
5.7155,1
4.8577,1
4.3582,1
7.1519,1
4.7622,1
3.1837,1
2.9846,1
4.7676,1
4.6371,1
4.306,1
4.4323,1
6.3168,1
5.1637,1
5.7551,1
5.6605,1
3.4086,1
5.9353,1
4.4585,1
3.8586,1
4.8941,1
4.182,1
4.844,1
4.1725,1
5.378,1
4.4871,1
6.9626,1
6.7197,1
4.5583,1
4.8437,1
6.4438,1
5.9248,1
6.5857,1
6.371,1
6.8928,1
5.541,1
5.5924,1
4.5833,1
6.905,1
3.8696,1
4.2812,1
3.6287,1
8.4267,1
4.8773,1
4.5611,1
3.4007,1
5.7063,1
4.7635,1
5.7905,1
4.4508,1
5.6284,1
6.5542,1
5.7047,1
7.2508,1
6.468,1
6.7578,1
4.0193,1
4.3656,1
4.7606,1
6.2375,1
6.5804,1
5.8957,1
5.3237,1
3.9627,1
4.856,1
5.4549,1
5.6995,1
5.2153,1
5.3101,1
7.1982,1
5.0346,1
5.491,1
5.3626,1
5.7833,1
5.4099,1
4.9229,1
5.9128,1
3.5807,1
5.1169,1
5.5086,1
5.3045,1
5.7924,1
4.8524,1
2.7208,1
3.7422,1
6.2205,1
5.4903,1
4.3456,1
4.0556,1
3.4078,1
3.5083,1
6.361,1
5.9144,1
5.4998,1
4.4264,1
5.0835,1
6.5179,1
4.9469,1
6.2234,1
4.6397,1
4.7954,1
4.1841,1
3.8349,1
5.7077,1
4.9932,1
6.5021,1
3.2527,1
4.7268,1
5.7326,1
3.6977,1
4.8774,1
5.8891,1
4.5814,1
6.1601,1
5.8691,1
2.9242,1
6.9561,1
5.6627,1
4.6225,1
4.8735,1
4.5853,1
5.0635,1
4.1877,1
5.1928,1
4.7877,1
3.888,1
4.5927,1
5.8265,1
4.4552,1
5.0249,1
3.305,1
4.6177,1
6.0917,1
5.2659,1
5.0007,1
5.3271,1
3.3589,1
4.3126,1
2.6625,1
4.4618,1
6.5328,1
6.4804,1
4.1846,1
6.8056,1
5.7204,1
7.371,1
5.373,1
4.9726,1
4.8252,1
3.3587,1
5.6569,1
5.525,1
6.5923,1
4.6114,1
4.5597,1
5.1622,1
5.0244,1
6.4011,1
6.934,1
5.641,1
3.9365,1
6.0265,1
3.4028,1
5.2705,1
5.9782,1
3.7298,1
7.2002,1
4.7138,1
3.8497,1
4.1907,1
4.7057,1
6.5196,1
4.7518,1
5.1837,1
5.2863,1
5.1502,1
6.0961,1
4.4016,1
5.9496,1
5.7504,1
3.5324,1
4.4319,1
5.7272,1
2.9861,1
3.4209,1
3.8658,1
5.0398,1
5.623,1
2.3902,1
5.9429,1
5.2228,1
4.9289,1
5.3761,1
6.2442,1
5.9069,1
7.4258,1
5.6521,1
4.09,1
6.6999,1
4.5815,1
5.9111,1
4.4763,1
4.6923,1
4.4617,1
3.8831,1
4.6122,1
5.4884,1
6.9657,1
4.9907,1
5.9206,1
4.4246,1
2.9721,1
4.3699,1
6.3121,1
4.6936,1
4.3355,1
5.7583,1
4.1945,1
8.243,1
4.7521,1
7.0595,1
5.4878,1
5.3343,1
5.246,1
5.3164,1
6.1633,1
3.8198,1
3.8895,1
4.0193,1
6.0761,1
5.6297,1
3.72,1
6.3638,1
4.4786,1
3.2621,1
4.8164,1
5.0596,1
5.0126,1
7.1095,1
5.2268,1
4.8394,1
4.203,1
4.3605,1
5.0989,1
6.5521,1
5.3991,1
3.4411,1
4.7891,1
4.8863,1
3.7493,1
5.3868,1
6.3503,1
4.6063,1
4.1632,1
4.2706,1
3.0449,1
6.2003,1
5.8096,1
7.5969,1
4.8172,1
5.5423,1
5.224,1
5.2013,1
5.0469,1
6.2703,1
5.3843,1
4.8381,1
5.0469,1
4.522,1
4.4813,1
4.9175,1
5.1119,1
7.2592,1
4.1313,1
4.2667,1
4.9316,1
4.5351,1
5.2095,1
4.5696,1
6.1047,1
6.0327,1
5.7122,1
4.4218,1
5.2545,1
5.7551,1
6.2143,1
3.8784,1
5.4118,1
5.5578,1
5.6074,1
7.3444,1
5.2645,1
4.9273,1
5.2324,1
5.2177,1
5.6968,1
5.9748,1
6.0361,1
5.1441,1
6.2322,1
6.0754,1
5.7067,1
5.5013,1
4.158,1
2.5822,1
5.3591,1
6.0281,1
6.8976,1
6.6696,1
4.3897,1
6.5109,1
5.0388,1
5.3702,1
5.097,1
5.8065,1
4.5524,1
4.4871,1
5.7438,1
6.0362,1
5.107,1
6.8596,1
5.6869,1
5.0368,1
5.3817,1
5.1617,1
4.5167,1
4.4395,1
3.9584,1
4.78,1
3.0584,1
5.7959,1
5.1464,1
5.1234,1
5.4593,1
7.2131,1
4.6485,1
4.3953,1
4.3022,1
5.0782,1
6.813,1
5.1394,1
4.1619,1
5.4586,1
7.2622,1
5.3206,1
4.1712,1
6.4639,1
6.094,1
3.8221,1
6.4434,1
6.0557,1
4.567,1
6.231,1
6.8585,1
5.2645,1
4.7991,1
4.5309,1
4.8516,1
5.0794,1
6.2747,1
4.1207,1
5.3388,1
4.6756,1
5.814,1
4.5362,1
5.1328,1
3.9093,1
5.2024,1
4.916,1
4.8933,1
7.6253,1
4.5663,1
5.6859,1
6.2934,1
5.2208,1
4.0741,1
3.9559,1
7.1877,1
4.752,1
7.6923,1
5.156,1
4.2568,1
6.1781,1
4.2363,1
5.4639,1
6.1,1
6.744,1
